,DMDUNIT,LOC,STARTDATE,WEEK,SALES,Date,Normalized
39293,G1221,G1221_L0,2016-06-11,75,3710.0,2017-11-18,0.5859133126934984
39820,G1221,G1221_L0,2016-06-11,76,3680.0,2017-11-25,0.5743034055727554
40347,G1221,G1221_L0,2016-06-11,77,4081.0,2017-12-02,0.7294891640866873
40874,G1221,G1221_L0,2016-06-11,78,3607.0,2017-12-09,0.5460526315789473
41401,G1221,G1221_L0,2016-06-11,79,3572.0,2017-12-16,0.5325077399380805
41928,G1221,G1221_L0,2016-06-11,80,3290.0,2017-12-23,0.423374613003096
42455,G1221,G1221_L0,2016-06-11,81,3548.0,2017-12-30,0.5232198142414861
42982,G1221,G1221_L0,2016-06-11,82,3099.0,2018-01-06,0.3494582043343653
43509,G1221,G1221_L0,2016-06-11,83,2884.0,2018-01-13,0.26625386996904027
44036,G1221,G1221_L0,2016-06-11,84,2874.0,2018-01-20,0.26238390092879255
44563,G1221,G1221_L0,2016-06-11,85,2812.0,2018-01-27,0.23839009287925697
45090,G1221,G1221_L0,2016-06-11,86,2793.0,2018-02-03,0.23103715170278638
45617,G1221,G1221_L0,2016-06-11,87,2712.0,2018-02-10,0.1996904024767802
46144,G1221,G1221_L0,2016-06-11,88,2927.0,2018-02-17,0.28289473684210525
46671,G1221,G1221_L0,2016-06-11,89,2815.0,2018-02-24,0.23955108359133126
47198,G1221,G1221_L0,2016-06-11,90,2873.0,2018-03-03,0.26199690402476783
47725,G1221,G1221_L0,2016-06-11,91,2824.0,2018-03-10,0.24303405572755418
48252,G1221,G1221_L0,2016-06-11,92,2725.0,2018-03-17,0.20472136222910217
48779,G1221,G1221_L0,2016-06-11,93,2875.0,2018-03-24,0.2627708978328173
49306,G1221,G1221_L0,2016-06-11,94,2695.0,2018-03-31,0.19311145510835914
49833,G1221,G1221_L0,2016-06-11,95,2634.0,2018-04-07,0.16950464396284828
50360,G1221,G1221_L0,2016-06-11,96,2679.0,2018-04-14,0.18691950464396284
50887,G1221,G1221_L0,2016-06-11,97,2770.0,2018-04-21,0.22213622291021673
51414,G1221,G1221_L0,2016-06-11,98,2759.0,2018-04-28,0.21787925696594426
51941,G1221,G1221_L0,2016-06-11,99,2603.0,2018-05-05,0.15750773993808048
52468,G1221,G1221_L0,2016-06-11,100,2514.0,2018-05-12,0.12306501547987617
52995,G1221,G1221_L0,2016-06-11,101,2565.0,2018-05-19,0.14280185758513933
53522,G1221,G1221_L0,2016-06-11,102,2717.0,2018-05-26,0.20162538699690402
54049,G1221,G1221_L0,2016-06-11,103,2348.0,2018-06-02,0.058823529411764705
54576,G1221,G1221_L0,2016-06-11,104,2340.0,2018-06-09,0.05572755417956656
296,G1221,G1221_L1,2016-06-11,1,1735.0,2016-06-18,0.1145397489539749
823,G1221,G1221_L1,2016-06-11,2,1616.0,2016-06-25,0.05230125523012552
1350,G1221,G1221_L1,2016-06-11,3,1742.0,2016-07-02,0.11820083682008369
1877,G1221,G1221_L1,2016-06-11,4,1815.0,2016-07-09,0.1563807531380753
2404,G1221,G1221_L1,2016-06-11,5,1784.0,2016-07-16,0.1401673640167364
2931,G1221,G1221_L1,2016-06-11,6,1788.0,2016-07-23,0.14225941422594143
3458,G1221,G1221_L1,2016-06-11,7,1620.0,2016-07-30,0.05439330543933055
3985,G1221,G1221_L1,2016-06-11,8,1684.0,2016-08-06,0.08786610878661087
4512,G1221,G1221_L1,2016-06-11,9,1604.0,2016-08-13,0.04602510460251046
5039,G1221,G1221_L1,2016-06-11,10,1808.0,2016-08-20,0.15271966527196654
5566,G1221,G1221_L1,2016-06-11,11,1861.0,2016-08-27,0.18043933054393305
6093,G1221,G1221_L1,2016-06-11,12,1858.0,2016-09-03,0.1788702928870293
6620,G1221,G1221_L1,2016-06-11,13,1883.0,2016-09-10,0.19194560669456068
7147,G1221,G1221_L1,2016-06-11,14,1848.0,2016-09-17,0.17364016736401675
7674,G1221,G1221_L1,2016-06-11,15,2031.0,2016-09-24,0.26935146443514646
8201,G1221,G1221_L1,2016-06-11,16,2142.0,2016-10-01,0.3274058577405858
8728,G1221,G1221_L1,2016-06-11,17,2350.0,2016-10-08,0.4361924686192469
9255,G1221,G1221_L1,2016-06-11,18,2123.0,2016-10-15,0.3174686192468619
9782,G1221,G1221_L1,2016-06-11,19,2324.0,2016-10-22,0.4225941422594142
10309,G1221,G1221_L1,2016-06-11,20,2307.0,2016-10-29,0.41370292887029286
10836,G1221,G1221_L1,2016-06-11,21,2364.0,2016-11-05,0.4435146443514644
11363,G1221,G1221_L1,2016-06-11,22,2657.0,2016-11-12,0.5967573221757322
11890,G1221,G1221_L1,2016-06-11,23,2691.0,2016-11-19,0.6145397489539749
12417,G1221,G1221_L1,2016-06-11,24,2975.0,2016-11-26,0.7630753138075314
12944,G1221,G1221_L1,2016-06-11,25,3225.0,2016-12-03,0.8938284518828452
13471,G1221,G1221_L1,2016-06-11,26,3428.0,2016-12-10,1.0
13998,G1221,G1221_L1,2016-06-11,27,2922.0,2016-12-17,0.7353556485355649
14525,G1221,G1221_L1,2016-06-11,28,2883.0,2016-12-24,0.7149581589958159
15052,G1221,G1221_L1,2016-06-11,29,2375.0,2016-12-31,0.44926778242677823
15579,G1221,G1221_L1,2016-06-11,30,2629.0,2017-01-07,0.5821129707112971
16106,G1221,G1221_L1,2016-06-11,31,2126.0,2017-01-14,0.3190376569037657
16633,G1221,G1221_L1,2016-06-11,32,2354.0,2017-01-21,0.4382845188284519
17160,G1221,G1221_L1,2016-06-11,33,2390.0,2017-01-28,0.4571129707112971
17687,G1221,G1221_L1,2016-06-11,34,1987.0,2017-02-04,0.24633891213389122
18214,G1221,G1221_L1,2016-06-11,35,1933.0,2017-02-11,0.21809623430962344
18741,G1221,G1221_L1,2016-06-11,36,2340.0,2017-02-18,0.4309623430962343
19268,G1221,G1221_L1,2016-06-11,37,2019.0,2017-02-25,0.2630753138075314
19795,G1221,G1221_L1,2016-06-11,38,2072.0,2017-03-04,0.2907949790794979
20322,G1221,G1221_L1,2016-06-11,39,1891.0,2017-03-11,0.1961297071129707
20849,G1221,G1221_L1,2016-06-11,40,1944.0,2017-03-18,0.22384937238493724
21376,G1221,G1221_L1,2016-06-11,41,2257.0,2017-03-25,0.3875523012552301
21903,G1221,G1221_L1,2016-06-11,42,2121.0,2017-04-01,0.31642259414225943
22430,G1221,G1221_L1,2016-06-11,43,1899.0,2017-04-08,0.20031380753138076
22957,G1221,G1221_L1,2016-06-11,44,1770.0,2017-04-15,0.13284518828451883
23484,G1221,G1221_L1,2016-06-11,45,1899.0,2017-04-22,0.20031380753138076
24011,G1221,G1221_L1,2016-06-11,46,1743.0,2017-04-29,0.11872384937238493
24538,G1221,G1221_L1,2016-06-11,47,1899.0,2017-05-06,0.20031380753138076
25065,G1221,G1221_L1,2016-06-11,48,1806.0,2017-05-13,0.151673640167364
25592,G1221,G1221_L1,2016-06-11,49,1810.0,2017-05-20,0.15376569037656904
26119,G1221,G1221_L1,2016-06-11,50,1971.0,2017-05-27,0.23797071129707112
26646,G1221,G1221_L1,2016-06-11,51,1744.0,2017-06-03,0.1192468619246862
27173,G1221,G1221_L1,2016-06-11,52,1559.0,2017-06-10,0.022489539748953975
27700,G1221,G1221_L1,2016-06-11,53,1557.0,2017-06-17,0.021443514644351465
28227,G1221,G1221_L1,2016-06-11,54,1538.0,2017-06-24,0.011506276150627616
28754,G1221,G1221_L1,2016-06-11,55,1618.0,2017-07-01,0.053347280334728034
29281,G1221,G1221_L1,2016-06-11,56,1516.0,2017-07-08,0.0
29808,G1221,G1221_L1,2016-06-11,57,1689.0,2017-07-15,0.09048117154811715
30335,G1221,G1221_L1,2016-06-11,58,1552.0,2017-07-22,0.01882845188284519
30862,G1221,G1221_L1,2016-06-11,59,1571.0,2017-07-29,0.028765690376569036
31389,G1221,G1221_L1,2016-06-11,60,1568.0,2017-08-05,0.027196652719665274
31916,G1221,G1221_L1,2016-06-11,61,1703.0,2017-08-12,0.09780334728033473
32443,G1221,G1221_L1,2016-06-11,62,1673.0,2017-08-19,0.08211297071129707
32970,G1221,G1221_L1,2016-06-11,63,1897.0,2017-08-26,0.19926778242677826
33497,G1221,G1221_L1,2016-06-11,64,1978.0,2017-09-02,0.24163179916317992
34024,G1221,G1221_L1,2016-06-11,65,1606.0,2017-09-09,0.04707112970711297
34551,G1221,G1221_L1,2016-06-11,66,1733.0,2017-09-16,0.11349372384937238
35078,G1221,G1221_L1,2016-06-11,67,1696.0,2017-09-23,0.09414225941422594
35605,G1221,G1221_L1,2016-06-11,68,1933.0,2017-09-30,0.21809623430962344
36132,G1221,G1221_L1,2016-06-11,69,2082.0,2017-10-07,0.29602510460251047
36659,G1221,G1221_L1,2016-06-11,70,2008.0,2017-10-14,0.25732217573221755
37186,G1221,G1221_L1,2016-06-11,71,2400.0,2017-10-21,0.46234309623430964
37713,G1221,G1221_L1,2016-06-11,72,2270.0,2017-10-28,0.39435146443514646
38240,G1221,G1221_L1,2016-06-11,73,2387.0,2017-11-04,0.4555439330543933
38767,G1221,G1221_L1,2016-06-11,74,2441.0,2017-11-11,0.4837866108786611
39294,G1221,G1221_L1,2016-06-11,75,2827.0,2017-11-18,0.6856694560669456
39821,G1221,G1221_L1,2016-06-11,76,2776.0,2017-11-25,0.6589958158995816
40348,G1221,G1221_L1,2016-06-11,77,2905.0,2017-12-02,0.7264644351464435
40875,G1221,G1221_L1,2016-06-11,78,2540.0,2017-12-09,0.5355648535564853
41402,G1221,G1221_L1,2016-06-11,79,2624.0,2017-12-16,0.5794979079497908
41929,G1221,G1221_L1,2016-06-11,80,2248.0,2017-12-23,0.38284518828451886
42456,G1221,G1221_L1,2016-06-11,81,2043.0,2017-12-30,0.2756276150627615
42983,G1221,G1221_L1,2016-06-11,82,2121.0,2018-01-06,0.31642259414225943
43510,G1221,G1221_L1,2016-06-11,83,1999.0,2018-01-13,0.2526150627615063
44037,G1221,G1221_L1,2016-06-11,84,2067.0,2018-01-20,0.2881799163179916
44564,G1221,G1221_L1,2016-06-11,85,2108.0,2018-01-27,0.30962343096234307
45091,G1221,G1221_L1,2016-06-11,86,1797.0,2018-02-03,0.1469665271966527
45618,G1221,G1221_L1,2016-06-11,87,1995.0,2018-02-10,0.25052301255230125
46145,G1221,G1221_L1,2016-06-11,88,1942.0,2018-02-17,0.22280334728033474
46672,G1221,G1221_L1,2016-06-11,89,2015.0,2018-02-24,0.26098326359832635
47199,G1221,G1221_L1,2016-06-11,90,2149.0,2018-03-03,0.3310669456066946
47726,G1221,G1221_L1,2016-06-11,91,1839.0,2018-03-10,0.16893305439330544
48253,G1221,G1221_L1,2016-06-11,92,1868.0,2018-03-17,0.18410041841004185
48780,G1221,G1221_L1,2016-06-11,93,1969.0,2018-03-24,0.23692468619246862
49307,G1221,G1221_L1,2016-06-11,94,1787.0,2018-03-31,0.14173640167364016
49834,G1221,G1221_L1,2016-06-11,95,1986.0,2018-04-07,0.24581589958158995
50361,G1221,G1221_L1,2016-06-11,96,1940.0,2018-04-14,0.2217573221757322
50888,G1221,G1221_L1,2016-06-11,97,2018.0,2018-04-21,0.2625523012552301
51415,G1221,G1221_L1,2016-06-11,98,2000.0,2018-04-28,0.25313807531380755
51942,G1221,G1221_L1,2016-06-11,99,1967.0,2018-05-05,0.23587866108786612
52469,G1221,G1221_L1,2016-06-11,100,1774.0,2018-05-12,0.13493723849372385
52996,G1221,G1221_L1,2016-06-11,101,1980.0,2018-05-19,0.24267782426778242
53523,G1221,G1221_L1,2016-06-11,102,1980.0,2018-05-26,0.24267782426778242
54050,G1221,G1221_L1,2016-06-11,103,1635.0,2018-06-02,0.062238493723849375
54577,G1221,G1221_L1,2016-06-11,104,1664.0,2018-06-09,0.07740585774058577
297,G1221,G1221_L2,2016-06-11,1,211.0,2016-06-18,0.09016393442622951
824,G1221,G1221_L2,2016-06-11,2,229.0,2016-06-25,0.13934426229508196
1351,G1221,G1221_L2,2016-06-11,3,228.0,2016-07-02,0.1366120218579235
1878,G1221,G1221_L2,2016-06-11,4,255.0,2016-07-09,0.2103825136612022
2405,G1221,G1221_L2,2016-06-11,5,236.0,2016-07-16,0.15846994535519127
2932,G1221,G1221_L2,2016-06-11,6,208.0,2016-07-23,0.08196721311475409
3459,G1221,G1221_L2,2016-06-11,7,259.0,2016-07-30,0.22131147540983606
3986,G1221,G1221_L2,2016-06-11,8,280.0,2016-08-06,0.2786885245901639
4513,G1221,G1221_L2,2016-06-11,9,251.0,2016-08-13,0.1994535519125683
5040,G1221,G1221_L2,2016-06-11,10,262.0,2016-08-20,0.22950819672131148
5567,G1221,G1221_L2,2016-06-11,11,257.0,2016-08-27,0.21584699453551912
6094,G1221,G1221_L2,2016-06-11,12,220.0,2016-09-03,0.11475409836065574
6621,G1221,G1221_L2,2016-06-11,13,301.0,2016-09-10,0.3360655737704918
7148,G1221,G1221_L2,2016-06-11,14,269.0,2016-09-17,0.24863387978142076
7675,G1221,G1221_L2,2016-06-11,15,297.0,2016-09-24,0.3251366120218579
8202,G1221,G1221_L2,2016-06-11,16,304.0,2016-10-01,0.3442622950819672
8729,G1221,G1221_L2,2016-06-11,17,293.0,2016-10-08,0.31420765027322406
9256,G1221,G1221_L2,2016-06-11,18,302.0,2016-10-15,0.33879781420765026
9783,G1221,G1221_L2,2016-06-11,19,309.0,2016-10-22,0.35792349726775957
10310,G1221,G1221_L2,2016-06-11,20,402.0,2016-10-29,0.6120218579234973
10837,G1221,G1221_L2,2016-06-11,21,315.0,2016-11-05,0.3743169398907104
11364,G1221,G1221_L2,2016-06-11,22,418.0,2016-11-12,0.6557377049180327
11891,G1221,G1221_L2,2016-06-11,23,365.0,2016-11-19,0.5109289617486339
12418,G1221,G1221_L2,2016-06-11,24,491.0,2016-11-26,0.855191256830601
12945,G1221,G1221_L2,2016-06-11,25,452.0,2016-12-03,0.7486338797814208
13472,G1221,G1221_L2,2016-06-11,26,508.0,2016-12-10,0.9016393442622951
13999,G1221,G1221_L2,2016-06-11,27,435.0,2016-12-17,0.7021857923497268
14526,G1221,G1221_L2,2016-06-11,28,457.0,2016-12-24,0.7622950819672131
15053,G1221,G1221_L2,2016-06-11,29,352.0,2016-12-31,0.47540983606557374
15580,G1221,G1221_L2,2016-06-11,30,447.0,2017-01-07,0.7349726775956285
16107,G1221,G1221_L2,2016-06-11,31,454.0,2017-01-14,0.7540983606557377
16634,G1221,G1221_L2,2016-06-11,32,379.0,2017-01-21,0.5491803278688525
17161,G1221,G1221_L2,2016-06-11,33,413.0,2017-01-28,0.6420765027322405
17688,G1221,G1221_L2,2016-06-11,34,478.0,2017-02-04,0.819672131147541
18215,G1221,G1221_L2,2016-06-11,35,396.0,2017-02-11,0.5956284153005464
18742,G1221,G1221_L2,2016-06-11,36,501.0,2017-02-18,0.8825136612021858
19269,G1221,G1221_L2,2016-06-11,37,338.0,2017-02-25,0.4371584699453552
19796,G1221,G1221_L2,2016-06-11,38,396.0,2017-03-04,0.5956284153005464
20323,G1221,G1221_L2,2016-06-11,39,346.0,2017-03-11,0.45901639344262296
20850,G1221,G1221_L2,2016-06-11,40,377.0,2017-03-18,0.5437158469945356
21377,G1221,G1221_L2,2016-06-11,41,396.0,2017-03-25,0.5956284153005464
21904,G1221,G1221_L2,2016-06-11,42,321.0,2017-04-01,0.3907103825136612
22431,G1221,G1221_L2,2016-06-11,43,339.0,2017-04-08,0.43989071038251365
22958,G1221,G1221_L2,2016-06-11,44,277.0,2017-04-15,0.27049180327868855
23485,G1221,G1221_L2,2016-06-11,45,301.0,2017-04-22,0.3360655737704918
24012,G1221,G1221_L2,2016-06-11,46,294.0,2017-04-29,0.31693989071038253
24539,G1221,G1221_L2,2016-06-11,47,280.0,2017-05-06,0.2786885245901639
25066,G1221,G1221_L2,2016-06-11,48,314.0,2017-05-13,0.37158469945355194
25593,G1221,G1221_L2,2016-06-11,49,248.0,2017-05-20,0.1912568306010929
26120,G1221,G1221_L2,2016-06-11,50,265.0,2017-05-27,0.23770491803278687
26647,G1221,G1221_L2,2016-06-11,51,311.0,2017-06-03,0.3633879781420765
27174,G1221,G1221_L2,2016-06-11,52,222.0,2017-06-10,0.12021857923497267
27701,G1221,G1221_L2,2016-06-11,53,280.0,2017-06-17,0.2786885245901639
28228,G1221,G1221_L2,2016-06-11,54,239.0,2017-06-24,0.16666666666666666
28755,G1221,G1221_L2,2016-06-11,55,236.0,2017-07-01,0.15846994535519127
29282,G1221,G1221_L2,2016-06-11,56,257.0,2017-07-08,0.21584699453551912
29809,G1221,G1221_L2,2016-06-11,57,261.0,2017-07-15,0.226775956284153
30336,G1221,G1221_L2,2016-06-11,58,262.0,2017-07-22,0.22950819672131148
30863,G1221,G1221_L2,2016-06-11,59,254.0,2017-07-29,0.20765027322404372
31390,G1221,G1221_L2,2016-06-11,60,285.0,2017-08-05,0.2923497267759563
31917,G1221,G1221_L2,2016-06-11,61,286.0,2017-08-12,0.29508196721311475
32444,G1221,G1221_L2,2016-06-11,62,270.0,2017-08-19,0.25136612021857924
32971,G1221,G1221_L2,2016-06-11,63,318.0,2017-08-26,0.3825136612021858
33498,G1221,G1221_L2,2016-06-11,64,233.0,2017-09-02,0.15027322404371585
34025,G1221,G1221_L2,2016-06-11,65,178.0,2017-09-09,0.0
34552,G1221,G1221_L2,2016-06-11,66,283.0,2017-09-16,0.28688524590163933
35079,G1221,G1221_L2,2016-06-11,67,342.0,2017-09-23,0.44808743169398907
35606,G1221,G1221_L2,2016-06-11,68,310.0,2017-09-30,0.36065573770491804
36133,G1221,G1221_L2,2016-06-11,69,299.0,2017-10-07,0.33060109289617484
36660,G1221,G1221_L2,2016-06-11,70,346.0,2017-10-14,0.45901639344262296
37187,G1221,G1221_L2,2016-06-11,71,361.0,2017-10-21,0.5
37714,G1221,G1221_L2,2016-06-11,72,344.0,2017-10-28,0.453551912568306
38241,G1221,G1221_L2,2016-06-11,73,451.0,2017-11-04,0.7459016393442623
38768,G1221,G1221_L2,2016-06-11,74,472.0,2017-11-11,0.8032786885245902
39295,G1221,G1221_L2,2016-06-11,75,454.0,2017-11-18,0.7540983606557377
39822,G1221,G1221_L2,2016-06-11,76,462.0,2017-11-25,0.7759562841530054
40349,G1221,G1221_L2,2016-06-11,77,454.0,2017-12-02,0.7540983606557377
40876,G1221,G1221_L2,2016-06-11,78,432.0,2017-12-09,0.6939890710382514
41403,G1221,G1221_L2,2016-06-11,79,332.0,2017-12-16,0.4207650273224044
41930,G1221,G1221_L2,2016-06-11,80,337.0,2017-12-23,0.4344262295081967
42457,G1221,G1221_L2,2016-06-11,81,544.0,2017-12-30,1.0
42984,G1221,G1221_L2,2016-06-11,82,457.0,2018-01-06,0.7622950819672131
43511,G1221,G1221_L2,2016-06-11,83,369.0,2018-01-13,0.5218579234972678
44038,G1221,G1221_L2,2016-06-11,84,381.0,2018-01-20,0.5546448087431693
44565,G1221,G1221_L2,2016-06-11,85,362.0,2018-01-27,0.5027322404371585
45092,G1221,G1221_L2,2016-06-11,86,350.0,2018-02-03,0.46994535519125685
45619,G1221,G1221_L2,2016-06-11,87,344.0,2018-02-10,0.453551912568306
46146,G1221,G1221_L2,2016-06-11,88,376.0,2018-02-17,0.5409836065573771
46673,G1221,G1221_L2,2016-06-11,89,353.0,2018-02-24,0.4781420765027322
47200,G1221,G1221_L2,2016-06-11,90,318.0,2018-03-03,0.3825136612021858
47727,G1221,G1221_L2,2016-06-11,91,307.0,2018-03-10,0.3524590163934426
48254,G1221,G1221_L2,2016-06-11,92,352.0,2018-03-17,0.47540983606557374
48781,G1221,G1221_L2,2016-06-11,93,303.0,2018-03-24,0.34153005464480873
